,TStatistic,PValue,PValCorr,RejectionCorr,F_C
MAX,-3.129496051431268,0.003060470387198335,0.4344879303811555,False,1.1219731893199414
FUT8,-0.4404423681991553,0.6617585457428002,1.0,False,1.0328842075795721
LOC645431,0.37567678281631245,0.7093130566959365,1.0,False,1.052547894371072
GPHN,0.43915647449810813,0.6626587072788832,1.0,False,1.032283635801447
MPP5,2.682386539326787,0.010364063897215581,0.9133702431581482,False,1.1809385698162178
ATP6V1D,-0.5548670164763799,0.5817510280550229,1.0,False,1.0415671883749964
EIF2S1,0.13618819801651358,0.8922668563108785,1.0,False,1.008305991374198
PLEK2,-0.6548765941550722,0.5167708558354431,1.0,False,1.0934360937629548
TMEM229B,-0.4064679075487317,0.6863474185696757,1.0,False,1.0402093506678312
PLEKHH1,1.7266631007520126,0.09094782200506468,1.0,False,1.2436564713862834
PIGH,0.9649672940568215,0.33960873854217133,1.0,False,1.0912366683787136
ARG2,-2.026516856448217,0.049451797303618115,1.0,False,1.2825814016348733
VTI1B,-1.0553789878775752,0.2967770420952111,1.0,False,1.1130753532714877
RDH11,-0.03297838298217626,0.9738345499226829,1.0,False,1.0031164920599964
ZFYVE26,-0.5469955432146116,0.5870732430779068,1.0,False,1.0415431852907788
RAD51B,3.0363240026707325,0.003953008371256849,0.5153780296689029,False,1.636052972543503
ZFP36L1,0.9144432283377238,0.3653295417556669,1.0,False,1.0641280336954497
ACTN1,0.22240126858103218,0.8249962383350303,1.0,False,1.0194568759327889
DCAF5,-0.18138674910938543,0.8571435548226459,1.0,False,1.012504289665458
EXD2,1.609042169855827,0.1152511881967877,1.0,False,1.1409184819507434
GALNTL1,2.3328460918549148,0.02409595411043455,1.0,False,1.2442429691724493
ERH,-1.3823882279971949,0.17353895169165715,1.0,False,1.081902866566202
SLC39A9,0.445678262287384,0.6579252491307089,1.0,False,1.0366628108323384
KIAA0247,0.9372980052626739,0.35374021061699157,1.0,False,1.0627398912373027
SRSF5,2.6868156675297166,0.010011093941177137,0.8954754344878081,False,1.1895233524606885
SMOC1,2.350259871791474,0.023805246805550333,1.0,False,1.4249050826240974
COX16,-0.6734479099029732,0.5040324614558314,1.0,False,1.0413097212312414
SYNJ2BP,1.5046993295608928,0.13931788776036488,1.0,False,1.0929096444357582
MED6,0.5953035783638642,0.554635848541885,1.0,False,1.031000586016118
TTC9,-2.551550902862864,0.015060067614009586,1.0,False,1.2350141620340873
MAP3K9,-1.725685944253479,0.09121598000041845,1.0,False,1.1509625953394178
PCNX,2.9209377503099923,0.005500639779617603,0.6247961639392097,False,1.3255743985445747
SIPA1L1,0.36784572496746487,0.7146889922486106,1.0,False,1.0329917922254888
RGS6,1.0255342851225742,0.31143045702613253,1.0,False,1.1999463796442016
DCAF4,0.28777502513814385,0.774816912120652,1.0,False,1.0298076051686271
ZFYVE1,-0.07040580908818803,0.9441842831203421,1.0,False,1.006145993524537
RBM25,1.949891542979845,0.05787380901320776,1.0,False,1.1358351293130713
PSEN1,0.21753366652960182,0.8287551877650662,1.0,False,1.0178890621209367
PAPLN,2.004380359670106,0.05100704425900547,1.0,False,1.295588847491608
NUMB,1.0430715106532311,0.30245546896684783,1.0,False,1.0545541491726604
C14orf169,0.8283875160399418,0.41180341605184245,1.0,False,1.072409546678884
ACOT1,0.9751108026082166,0.33461603717996824,1.0,False,1.1746550479996654
ACOT2,0.7933206693965722,0.43177699939650505,1.0,False,1.1084110381673118
ACOT4,-2.225027127755605,0.03391785752260051,1.0,False,1.3128412504337883
DNAL1,0.285795044054971,0.7763369256550603,1.0,False,1.0211324981378742
PNMA1,0.8300158885399685,0.4110165238674095,1.0,False,1.1046400832574204
C14orf43,0.7492460195482064,0.4576973955001926,1.0,False,1.0556376074220617
PTGR2,0.48420298069798723,0.6306409761437786,1.0,False,1.049950843216699
ZNF410,0.7263776093033227,0.47132607720702946,1.0,False,1.0737309767590124
FAM161B,2.4406623057280052,0.01919052147802973,1.0,False,1.2946306416189106
COQ6,0.6819616564394815,0.498717720677862,1.0,False,1.0483478732459035
ENTPD5,0.18018960627086725,0.8578126193232497,1.0,False,1.0256458014160432
C14orf45,1.4639236311200017,0.15001639383719811,1.0,False,1.1726772485970662
ALDH6A1,2.0808546923809765,0.04305513391051067,1.0,False,1.1594544138343532
ABCD4,1.526288421572487,0.13380107679561917,1.0,False,1.145934321368414
SYNDIG1L,2.5258308977258297,0.01597077861670422,1.0,False,1.372592432565647
NPC2,-0.26300232790996686,0.7937326959546265,1.0,False,1.0228573816305735
ISCA2,0.37882288346086374,0.7066361373759358,1.0,False,1.0451027524427032
LTBP2,1.1971184861995177,0.23828736585492077,1.0,False,1.086354134983078
KIAA0317,-0.8791928043958015,0.38391346090592193,1.0,False,1.0590673936893045
FCF1,-0.29380282296442994,0.7702613347359988,1.0,False,1.0285795888912088
YLPM1,0.24426423515266704,0.8081276645027273,1.0,False,1.0103691703455304
DLST,0.0020360712292840826,0.9983842890066759,1.0,False,1.0001765028242264
RPS6KL1,0.5287562270719514,0.5995177301021144,1.0,False,1.0479227993371543
PGF,2.3414284058604373,0.02360156689328777,1.0,False,1.1571590843391317
EIF2B2,-0.5153936211192341,0.6087866068569934,1.0,False,1.0606474992437975
MLH3,1.1702716777559932,0.24794890237376513,1.0,False,1.0629228291470532
ACYP1,1.204291727269621,0.23463710903796556,1.0,False,1.1168158727517157
FAM164C,0.17491999560918212,0.861910589857444,1.0,False,1.0163716913012582
NEK9,0.7266946230276862,0.47111425840030263,1.0,False,1.0648674238592508
TMED10,0.18885795277984155,0.8510785859082146,1.0,False,1.0149446349567348
FOS,1.1731713240320247,0.24678763563693754,1.0,False,1.2625450626549266
LOC731223,-0.00025591764855582415,0.999796920701931,1.0,False,1.0000337344428114
JDP2,-0.004006569878986923,0.9968219490687191,1.0,False,1.000353141811365
BATF,0.4364195418645198,0.6645841308930434,1.0,False,1.047767319246162
FLVCR2,-1.1927116180216641,0.2391680061502702,1.0,False,1.1279251948383184
C14orf1,-1.5683166782659717,0.1243697165465331,1.0,False,1.143924966614797
TTLL5,-0.6110844844733077,0.5444445775058495,1.0,False,1.0482517861866059
TGFB3,-0.24767846725773365,0.8057589370656414,1.0,False,1.031726971647464
IFT43,-0.21198496726585242,0.8331413639527792,1.0,False,1.01431635911672
C14orf118,1.7560658647072316,0.08752739460542075,1.0,False,1.3063834007257282
ESRRB,1.1976022586434938,0.23816640052148877,1.0,False,1.3359112739428696
VASH1,-2.760146736628714,0.008892010171075396,0.8284584831394289,False,1.283253455583938
ANGEL1,-1.4120658333588665,0.1647472708080057,1.0,False,1.1222500319839257
IRF2BPL,1.8852473398923888,0.06572195688433907,1.0,False,1.1118902670350805
KIAA1737,1.1416808011408148,0.2595238268758525,1.0,False,1.1355191970460272
TMEM63C,0.26767573175534554,0.7902435817974142,1.0,False,1.026958175161966
NGB,-0.2700219496548401,0.7887309273778728,1.0,False,1.0629702483447783
POMT2,-0.8538390187513406,0.39854602783344506,1.0,False,1.054041470555072
GSTZ1,-0.04043752748722522,0.9679252499890294,1.0,False,1.0029556235643013
VIPAR,-0.08354152361936694,0.9338528328956439,1.0,False,1.005914259870603
AHSA1,-1.185771159657209,0.24201963342290875,1.0,False,1.0845128231584018
ISM2,0.787808313866231,0.4349108811955259,1.0,False,1.1780915962469891
SPTLC2,-1.639689198343479,0.10805285652855155,1.0,False,1.1097415513823694
ALKBH1,2.5876970869354396,0.012927331765726713,1.0,False,1.3261910605632725
SLIRP,-0.22484549264706405,0.823118582386029,1.0,False,1.0187276577345445
SNW1,-0.4427979120232333,0.6602540944112851,1.0,False,1.0243080367253787
ADCK1,-0.27723522061081424,0.7829822479211208,1.0,False,1.0265227179895786
NRXN3,3.224621924736004,0.002439863773194986,0.37699628171570876,False,1.467281580749299
DIO2,1.862087098914862,0.06950858669576652,1.0,False,1.3914045353557802
CEP128,0.9164107685525406,0.36424120983963226,1.0,False,1.1390193856405786
GTF2A1,0.6882926893631763,0.4947258909215798,1.0,False,1.094513989691902
SEL1L,0.7565092339147037,0.4532112037291748,1.0,False,1.070460071132647
FLRT2,0.9670952188112231,0.33867138438087896,1.0,False,1.1645582456610224
GALC,0.7147636018450741,0.47836730091080804,1.0,False,1.08916316829852
GPR65,-0.712940711550399,0.4794878606105606,1.0,False,1.1427353283273474
SPATA7,1.659989651857722,0.1039079366185652,1.0,False,1.1989521141289288
PTPN21,2.4838453068508666,0.016776206677829315,1.0,False,1.2475089959691184
ZC3H14,1.841593997679391,0.07199018552865956,1.0,False,1.2052001317301908
EML5,0.8585877515937178,0.395476974945022,1.0,False,1.1468909521826505
TTC8,2.57952316567541,0.01341877077270338,1.0,False,1.1943146401644218
FOXN3,-1.576516701101962,0.12249576637230984,1.0,False,1.1196944262007762
LOC400236,-1.2055205163113478,0.23487263876113268,1.0,False,1.1339866060703025
EFCAB11,1.5784449225084305,0.12132109696612935,1.0,False,1.171032241353718
TDP1,-0.4063925825675558,0.6865014975943244,1.0,False,1.0227521127254462
PSMC1,0.40446696297229656,0.6881240707790146,1.0,False,1.0688916891636693
C14orf102,-0.02836040474735602,0.9775113240789034,1.0,False,1.0019094026291333
CALM1,-0.6504285468817286,0.5189663522051985,1.0,False,1.0505298720205325
TTC7B,0.35772773524460266,0.7222534515724353,1.0,False,1.044449626803745
RPS6KA5,0.3823513534444444,0.7039833186763514,1.0,False,1.0500250212584892
C14orf159,-0.004075127207199305,0.9967664953044083,1.0,False,1.0003310025064083
GPR68,-2.456276265455667,0.017887535843250844,1.0,False,1.3255250390395765
CCDC88C,-0.26281835386065866,0.7940442874143041,1.0,False,1.0277730311703268
SMEK1,0.5175672701603622,0.6072507436309743,1.0,False,1.0440726577544115
CATSPERB,0.937709327592865,0.3533799490974002,1.0,False,1.1507616413351118
TC2N,1.1048300647748766,0.27505942787831067,1.0,False,1.1383972525973542
FBLN5,6.300474725628098,1.025183672691985e-07,0.0005592560635789013,True,1.548831064278174
TRIP11,0.3782966902244415,0.7070034705223321,1.0,False,1.0341524543402023
ATXN3,0.8780592074581487,0.3845006678429701,1.0,False,1.051078696691195
NDUFB1,-0.00785791886203093,0.9937646070382525,1.0,False,1.0006578939584405
CPSF2,-0.9792111539531804,0.3326724048687517,1.0,False,1.0817838917621505
RIN3,-1.607864034076049,0.1148743936058652,1.0,False,1.1003864154147966
LGMN,-0.006372053069993398,0.9949442045539373,1.0,False,1.0007735893954905
GOLGA5,0.8921153026898534,0.37698418414584123,1.0,False,1.0951036751124736
CHGA,4.680507666259352,5.489352751893772e-05,0.03555409751595652,False,2.0691048734812245
ITPK1,-1.7020642189590118,0.09674714301518382,1.0,False,1.18044646345688
MOAP1,0.978508540659574,0.33388168431467824,1.0,False,1.0974731987948698
C14orf109,0.17659419116379474,0.8606282194363057,1.0,False,1.0203618961261651
C14orf142,0.9938768149778121,0.32550022458376915,1.0,False,1.1102616529322633
UBR7,0.1973433723206985,0.844457555001076,1.0,False,1.0209653514803105
BTBD7,-0.03230619025805715,0.9743873952173038,1.0,False,1.0014704302280615
KIAA1409,2.31911182831153,0.02576802416417388,1.0,False,1.252218077101557
PRIMA1,3.4328483127052083,0.001274651429576614,0.25008950519072265,False,1.5787060703387124
ASB2,-2.485161540764304,0.017427130753409723,1.0,False,1.2968119921123253
OTUB2,-3.405593069010303,0.001390275723446336,0.26503207861073086,False,1.322558060213962
DDX24,0.6280988529399646,0.5330565305284469,1.0,False,1.037939087157084
IFI27L1,-1.805770087917226,0.07846531843711708,1.0,False,1.1517482282978084
IFI27,-3.8525512144409366,0.000770849559666429,0.18390384064524679,False,2.0690212890702835
IFI27L2,-0.9550789555316479,0.34558770915287607,1.0,False,1.1319575329676992
PPP4R4,0.5624390758495438,0.5767304246352354,1.0,False,1.1530215612074775
SERPINA6,-1.2620453078363156,0.2167446706941526,1.0,False,1.7020325288896636
SERPINA1,-0.2315841676235354,0.8180389734785795,1.0,False,1.0474587406511664
SERPINA11,0.06809888620592659,0.9461623514801145,1.0,False,1.0160607552488878
SERPINA12,2.3446119151842777,0.024385105597818913,1.0,False,1.4000003886794674
SERPINA4,2.5502393830432823,0.015203653152471276,1.0,False,1.8244979545260032
SERPINA5,3.5120017814500435,0.0010203101786868621,0.21708553190860227,False,1.9656427222014197
SERPINA3,0.924918509466739,0.3598518771804292,1.0,False,1.1376231262284886
GSC,-0.0688850399339908,0.9454608868379505,1.0,False,1.0086356356791983
DICER1,0.8732784304639032,0.3871824370367235,1.0,False,1.0879743522658403
FLJ45244,2.8437693092047946,0.0072752768375223325,0.7297780116194125,False,1.2529693598344882
CLMN,0.70326394748112,0.48608011417987096,1.0,False,1.044734440652198
C14orf139,0.3765541490498135,0.7085163839182165,1.0,False,1.0464357349210216
C14orf49,-0.24619563539548692,0.8066345515831314,1.0,False,1.0359646861009113
SNHG10,-0.6061412454599392,0.5474423018945243,1.0,False,1.0585063829636747
GLRX5,0.4216359612118615,0.6752622094187186,1.0,False,1.043411300435688
TCL1A,-1.3253305842298162,0.193870502083418,1.0,False,1.4202543416316393
LOC100507043,6.238643612429341,7.226743684084572e-07,0.0017395451897108424,True,2.5764990178903804
C14orf132,-0.39916963348584084,0.6919832272435544,1.0,False,1.031483711188668
BDKRB2,0.96275000379955,0.34071912026623385,1.0,False,1.0958366777079527
BDKRB1,0.4619220230222005,0.6463254074806599,1.0,False,1.073691625618569
ATG2B,2.1526837388337454,0.03675671471336315,1.0,False,1.2382762641098823
C14orf129,0.09241507450191792,0.9267823514191293,1.0,False,1.0102449803447127
PAPOLA,0.8545014211624281,0.3974295907065153,1.0,False,1.084672740945133
VRK1,-1.0308009800129474,0.30992595841935844,1.0,False,1.1272379789553957
C14orf64,-0.09048819011671795,0.928293788030825,1.0,False,1.0119901079885536
BCL11B,-1.255410797447846,0.21617504396300266,1.0,False,1.2120476451705833
SETD3,0.16143454158443826,0.8727349658121991,1.0,False,1.0114941651357874
CCNK,0.06321422620319153,0.9498798897707722,1.0,False,1.0045641129245033
CCDC85C,-1.9568931560882563,0.05663931751440991,1.0,False,1.1352012327644827
HHIPL1,-1.5446359532646008,0.13018201115583733,1.0,False,1.1635567618006424
CYP46A1,3.455293798730192,0.0012787940734598337,0.250592833083825,False,1.3818138746621818
EML1,-0.6889752822285552,0.49456137886713913,1.0,False,1.101300194531059
EVL,-1.6550763043187704,0.10865344903320603,1.0,False,1.2377019379289498
DEGS2,-3.149148086558927,0.0033526536324677337,0.4613833889897952,False,1.535664106339927
YY1,-1.211915492352192,0.23223839664742332,1.0,False,1.0915319876832796
SLC25A29,0.7896037991702961,0.4340705880887905,1.0,False,1.048034528306777
WARS,-2.416493397772862,0.019729143931731297,1.0,False,1.1882404419621164
WDR25,0.5292134163219424,0.5993845741625972,1.0,False,1.0364681878723192
BEGAIN,3.9813312611177136,0.00028204635443318966,0.09476481512830509,False,1.4244691236873248
DLK1,5.324439814429628,9.763415134156796e-06,0.01116735981376686,True,3.776070979487707
MEG3,3.4611335161801255,0.0011722681081580743,0.23780867207576367,False,1.4543358172657221
DIO3OS,3.523758316798205,0.0010419135958440792,0.21936675043582934,False,1.5044222570792996
DIO3,0.8672747001173139,0.3903807188238313,1.0,False,1.119214775517845
PPP2R5C,1.0222254541200604,0.3121886327916932,1.0,False,1.0932080181423705
DYNC1H1,-0.9216177957469273,0.3628941980352328,1.0,False,1.065190181559364
HSP90AA1,-0.663071117903983,0.5106304727618347,1.0,False,1.0552380851087138
WDR20,2.091403731653524,0.04253406053856386,1.0,False,1.147865574786875
RAGE,1.3411237079247598,0.18657298728521146,1.0,False,1.0995335947390563
ZNF839,-0.2004218179781162,0.8421002637450481,1.0,False,1.01181443503197
CINP,-1.9787099031343267,0.05386443744738263,1.0,False,1.136726521126715
TECPR2,-0.5475394932086564,0.5870145042014735,1.0,False,1.038869883405317
ANKRD9,-1.5661157953688987,0.12434440737671693,1.0,False,1.13251111180773
RCOR1,1.259913663351295,0.2140565140594266,1.0,False,1.1191513588229853
TRAF3,-2.283848671717279,0.02706488753277213,1.0,False,1.1179297300114268
AMN,1.2244191518842593,0.22721263253273302,1.0,False,1.1603581925155375
CDC42BPB,-0.8183411744645859,0.41837656153058067,1.0,False,1.044016742216783
EXOC3L4,-3.322363560900161,0.0023180375980694475,0.3644434817680485,False,1.5341125322497935
TNFAIP2,-1.1227499045490423,0.26742524768245707,1.0,False,1.1007520370342128
EIF5,1.9199991524497066,0.06108344904175052,1.0,False,1.2053134575049607
MARK3,-0.3910366134390118,0.6975756313644224,1.0,False,1.0153968819877535
CKB,-2.0371084463433298,0.049387928848543726,1.0,False,1.260102774903635
TRMT61A,0.5280699783647044,0.6006305087734848,1.0,False,1.0272594020976376
BAG5,0.7198798932295749,0.4752639874188954,1.0,False,1.0819831674467688
C14orf153,-0.6700470215740701,0.5062160326320878,1.0,False,1.0387867227599272
KLC1,0.6016858801148047,0.550395037148464,1.0,False,1.0387501969339552
XRCC3,-0.41243256241703496,0.6819551569456002,1.0,False,1.0307867168554306
ZFYVE21,1.9322279168786154,0.05973805078762375,1.0,False,1.1661732024322955
PPP1R13B,1.3171419459733655,0.19567617062031076,1.0,False,1.0875221916214808
C14orf2,0.1183372742473909,0.9063508654804732,1.0,False,1.0084312461333982
TDRD9,0.6492939345554514,0.5196434636219971,1.0,False,1.1287884956101677
ASPG,1.8599938550346367,0.0693522024877626,1.0,False,1.2875107413490448
KIF26A,3.373541109202208,0.0015287055532460419,0.27966104353836346,False,1.3333351261946271
C14orf180,1.9425618363839177,0.06043878967663679,1.0,False,1.5571400026734068
INF2,-0.7971279822824224,0.42969728894098513,1.0,False,1.0487386276055812
ADSSL1,1.167219635849694,0.2503120017975236,1.0,False,1.1216064752707378
SIVA1,-0.7005218534801962,0.48713067847687663,1.0,False,1.0529963171183503
AKT1,-0.9297582603425351,0.3573799611096904,1.0,False,1.0891832983810275
ZBTB42,-1.7988836718212864,0.07912740121061779,1.0,False,1.1563018487792696
MGC23270,0.6180613934071577,0.5395841105450752,1.0,False,1.09316620758937
KIAA0284,-0.1802807681303114,0.8578197517895596,1.0,False,1.0125980765116247
PLD4,-3.4171656546730502,0.0014212623095783924,0.2675956800840282,False,1.3851604787813598
AHNAK2,-2.1380549782171476,0.0382185718011343,1.0,False,1.3023589379726546
C14orf79,-0.16254911791023785,0.8716251163223615,1.0,False,1.0135038287386045
CDCA4,-2.89864815077527,0.0057520588075590465,0.6409795703923811,False,1.2946685989623652
GPR132,-3.8749336215619277,0.0003633755259047082,0.11226723760652435,False,1.4493348789110816
JAG2,3.4752268808532607,0.001325611609255676,0.25609040493164426,False,1.2580358291476754
NUDT14,-1.3422011031739889,0.1862094877814569,1.0,False,1.1105915728846887
BRF1,0.6914512313283713,0.49289360596263887,1.0,False,1.0428129869452858
BTBD6,-1.7935039785658207,0.08043327906489284,1.0,False,1.1612940063832757
PACS2,0.5122033579648742,0.6110772134476211,1.0,False,1.0259568895299618
TEX22,-1.5110576481749618,0.13762590277907655,1.0,False,1.143836097433548
MTA1,0.47743815385847455,0.6353289927657257,1.0,False,1.0313356481279379
CRIP2,-2.6725986207646,0.011051960065478263,0.9501109850346086,False,1.2607758282917196
CRIP1,-5.111474884830716,1.5680454074848186e-05,0.015142934021323532,True,1.89153738827254
C14orf80,-1.8362819274024627,0.07293259331217815,1.0,False,1.2798075020697826
TMEM121,-1.8439152294574206,0.0745144024152147,1.0,False,1.192411302697302
KIAA0125,-2.1591597860054663,0.03747469644518158,1.0,False,1.4772062690595815
LOC646214,-1.072051295996611,0.28931754125231374,1.0,False,1.1428964619838762
TUBGCP5,1.1324350606183802,0.2644534288806913,1.0,False,1.1112817586711363
CYFIP1,0.8812169727754761,0.38285099479781914,1.0,False,1.0719198597010626
NIPA2,-1.0848451095798162,0.2839123111232971,1.0,False,1.0711337455356646
NIPA1,-0.31620931797036084,0.7532963256367256,1.0,False,1.032516605061141
MAGEL2,1.672652922005609,0.10235850075929734,1.0,False,1.3156199431194215
NDN,2.0738215039652044,0.045750668635489586,1.0,False,1.183307000283496
SNRPN,-0.034609087752788065,0.9725449298763524,1.0,False,1.0030368563983323
PAR-SN,2.369861708963381,0.022821080679852897,1.0,False,1.3992159291947932
IPW,3.975915132046132,0.0002511267608909751,0.08887589353561852,False,1.4966738488290166
UBE3A,0.14125936121300783,0.8882820758166514,1.0,False,1.0134058370099646
ATP10A,-2.2715042974018274,0.029452690803182337,1.0,False,1.3515575067290535
GABRB3,-0.6948312560309992,0.49082586144185536,1.0,False,1.1157551379360873
HERC2,0.3694113192909416,0.7137156668890026,1.0,False,1.0129777545040115
APBA2,-2.6269774744035512,0.012450868836247452,1.0,False,1.3439483699717534
FAM189A1,-1.977535177248858,0.054922225592891644,1.0,False,1.5493983748864775
NDNL2,0.048649632104467454,0.9614187612677104,1.0,False,1.0040448405186144
TJP1,1.1553994651489947,0.2542795893093157,1.0,False,1.119731496549213
FAN1,1.7052510134514374,0.0954115322833806,1.0,False,1.1655154176532454
MTMR10,1.4145620713577334,0.16408225958045405,1.0,False,1.0999912961071348
KLF13,-2.0439330241439073,0.04732987470738732,1.0,False,1.2084257748644422
ARHGAP11A,-1.7545951071370192,0.086892287948205,1.0,False,1.336488765048557
SCG5,3.32922449192728,0.0018577132959015934,0.31762907918587074,False,1.5929934428053836
GREM1,-1.332417184759833,0.18980239862596643,1.0,False,1.2331137035581075
FMN1,0.4831583499987794,0.631277808326129,1.0,False,1.0463269560736685
RYR3,2.461907918290631,0.020160870397134226,1.0,False,1.7090534147074201
AVEN,-0.6035161458706456,0.5493592891255996,1.0,False,1.0752308584552197
C15orf24,0.3554074437947816,0.7239120689291288,1.0,False,1.0284241306497202
C15orf29,1.7304531631075226,0.09059088240883113,1.0,False,1.1974060107700286
TMEM85,0.7296883937114114,0.4693607305055635,1.0,False,1.0573171578660776
SLC12A6,0.5434316099819063,0.5894616915704305,1.0,False,1.0340636685728606
NOP10,-0.7454504160234076,0.4599774810489279,1.0,False,1.0566547579124848
LPCAT4,0.913858378203755,0.3658319783653865,1.0,False,1.0854562523189935
GOLGA8A,1.926965085218272,0.060180028822353876,1.0,False,1.2536096664019
GOLGA8B,3.155546931654543,0.0032500164894827834,0.45162695125736413,False,1.4670841826990693
ACTC1,2.2739805356994207,0.029998910117269614,1.0,False,1.7035222884996013
AQR,0.8253614098861051,0.41351396400255536,1.0,False,1.0470895805715843
ZNF770,0.7069153168397202,0.4831852626326485,1.0,False,1.0706521424452269
ATPBD4,2.187914247606594,0.033882455515321035,1.0,False,1.3524118351533114
C15orf41,0.77662524941663,0.4413798303336973,1.0,False,1.1199305135291286
MEIS2,4.099435622138719,0.00016696318047614188,0.07086062504054777,False,1.505765231307103
SPRED1,2.2057536590902007,0.03243634250896592,1.0,False,1.2883116408963327
FAM98B,-2.7536726838724968,0.008862661769774032,0.8276782544554385,False,1.364036277821376
RASGRP1,-1.3904653115267585,0.17140344927728263,1.0,False,1.2947711836991378
THBS1,-0.19316169764608812,0.8480379512082464,1.0,False,1.0184826048266058
FSIP1,-0.04758629241890955,0.9623076410733398,1.0,False,1.008901013314939
GPR176,-0.9065735913086759,0.36981281437570557,1.0,False,1.1428952734151392
EIF2AK4,-0.3910455115209595,0.6975903561839901,1.0,False,1.0257461614980792
SRP14,-0.49002833666479223,0.6265842210369473,1.0,False,1.0473002904034117
LOC100131089,1.307538752214221,0.19767620436657185,1.0,False,1.1032662346365931
BMF,-1.8428746740008095,0.07321525866496865,1.0,False,1.1916420117381707
BUB1B,-0.7184772252893299,0.4770848971957986,1.0,False,1.1737119154257072
PAK6,0.7884844060459104,0.4347160763158803,1.0,False,1.0847875534434546
C15orf56,0.6562726019044088,0.5152399101938374,1.0,False,1.1051504451810994
PLCB2,-3.306476277596792,0.002141026877279545,0.3491352459969512,False,1.343314748554963
C15orf52,0.29783456833224525,0.7673579372236328,1.0,False,1.0373702293389482
PHGR1,2.3690191727377523,0.022210417245146958,1.0,False,1.7305998686776765
DISP2,-0.10811864193374521,0.9145127888697243,1.0,False,1.0214814184867567
C15orf23,-0.07662982584075263,0.9392652650383694,1.0,False,1.0084293823903199
IVD,0.0032232218410845424,0.9974423371863173,1.0,False,1.0002859330536835
BAHD1,-1.2904524252604523,0.2034146615766088,1.0,False,1.0754558589576433
CHST14,-1.7326742135463433,0.09056543410321108,1.0,False,1.1697999367616552
C15orf57,0.2823204012056721,0.7790839620101324,1.0,False,1.0220153835411392
RPUSD2,-1.211682824850217,0.23185275763999746,1.0,False,1.1029995864237905
LOC100505648,1.4274506759189642,0.16081549728083333,1.0,False,1.1389333860259923
RAD51,-1.7727978460583507,0.0831378156355417,1.0,False,1.3289320856878655
FAM82A2,0.24539988516774616,0.8072552310013676,1.0,False,1.0264222831839258
GCHFR,-1.9819587826874285,0.05668057735411293,1.0,False,1.284475832128236
DNAJC17,0.14043794566793846,0.8889612892374189,1.0,False,1.0151278786100262
C15orf62,-0.7835210713265728,0.43946435936707806,1.0,False,1.1355178691465482
ZFYVE19,-0.5236898910515706,0.6030353542906517,1.0,False,1.0301394366067071
PPP1R14D,-0.5606012342721388,0.5784499854456577,1.0,False,1.1124801064251995
SPINT1,-0.1765746056565178,0.8606257222370697,1.0,False,1.013835281722232
RHOV,-0.44782963239336077,0.6569407050072603,1.0,False,1.041736101681374
VPS18,-1.8492518067349615,0.07087519488817429,1.0,False,1.0741600242581484
DLL4,-0.6410732960113598,0.525587089133976,1.0,False,1.0811472204315906
CHAC1,-1.141285328962322,0.2611190805997327,1.0,False,1.2233748649585419
INO80,1.5478433618998633,0.12958767181102251,1.0,False,1.1515046613437048
CHP,-0.12162520709429432,0.9037989782232345,1.0,False,1.0112695085273944
LOC729082,-0.48932821596025017,0.627077777274829,1.0,False,1.0509983201723383
OIP5,-2.1104568793668146,0.04112003191031552,1.0,False,1.348349199223377
NUSAP1,-3.501947573661171,0.001528817558300633,0.27966104353836346,False,1.6887068673126853
NDUFAF1,0.1285483462068424,0.8983028661824272,1.0,False,1.0134402356853527
RTF1,-0.6262233585480015,0.5343154828565402,1.0,False,1.036581186199518
ITPKA,-3.2921942212952744,0.0028276043276935247,0.41456613146902144,False,1.7557705279986084
LTK,0.1610237429830939,0.8728122997776706,1.0,False,1.0217346170496446
RPAP1,-0.5607442010446004,0.5777579749966884,1.0,False,1.0540296102364823
TYRO3,1.7895473797624364,0.08011301320652232,1.0,False,1.133127237127592
MGA,1.560076302650172,0.12560029599976089,1.0,False,1.183294176254486
MAPKBP1,2.62933624718571,0.011880198934658503,0.9930482245486716,False,1.1527524559799445
JMJD7,-0.1632718678992075,0.8710720152162384,1.0,False,1.0118134708664657
PLA2G4B,2.32893112050078,0.02485940004696137,1.0,False,1.162277184815845
SPTBN5,2.0695126136334556,0.0441471322781044,1.0,False,1.2223555560778399
EHD4,-1.8193213282056608,0.07637512162839437,1.0,False,1.197759867325606
PLA2G4F,-0.5035371727878614,0.6173532264301238,1.0,False,1.0653361220875037
VPS39,-1.9084171583984773,0.06339331519549905,1.0,False,1.0727197676728042
TMEM87A,1.0330583744649031,0.30749256563873373,1.0,False,1.0948729041675371
GANC,0.3624254225161665,0.7192064064233408,1.0,False,1.0316008951765656
CAPN3,2.7985723233089583,0.00754004705649174,0.746005969020815,False,1.2404002167699362
ZFP106,0.9271611186178826,0.3588397078232659,1.0,False,1.0962132141757082
SNAP23,1.163129525585714,0.250877451189438,1.0,False,1.1261126313433627
LRRC57,0.7726572590931432,0.4437091030294672,1.0,False,1.084578562941457
HAUS2,0.7068899785470807,0.4832330521903122,1.0,False,1.0687065804437959
STARD9,1.482892729862558,0.14627886620825095,1.0,False,1.2022753382225038
CDAN1,0.4939746233696581,0.6237701427994164,1.0,False,1.0443493339901233
TTBK2,0.5953091486168713,0.5548268131632567,1.0,False,1.105116610618019
